ID,Image,method,edge density,time (ms)
231,bird_00031.png,Canny,0.0,0.4029273986816406
232,bird_00032.png,Sobel,0.21665736607142858,1.1677742004394531
232,bird_00032.png,Prewitt,0.21613919005102042,1.544952392578125
232,bird_00032.png,Canny,0.0,0.3230571746826172
233,bird_00033.png,Sobel,0.2257453762755102,0.5009174346923828
233,bird_00033.png,Prewitt,0.22614397321428573,1.2946128845214844
233,bird_00033.png,Canny,0.005121970663265306,0.457763671875
234,bird_00034.png,Sobel,0.1258171237244898,0.44989585876464844
234,bird_00034.png,Prewitt,0.12635522959183673,0.8540153503417969
234,bird_00034.png,Canny,0.0006178252551020409,0.3361701965332031
235,bird_00035.png,Sobel,0.09125876913265306,0.5357265472412109
235,bird_00035.png,Prewitt,0.09068080357142858,0.8580684661865234
235,bird_00035.png,Canny,0.0,0.4794597625732422
236,bird_00036.png,Sobel,0.2377032844387755,0.5440711975097656
236,bird_00036.png,Prewitt,0.2351124043367347,1.3108253479003906
236,bird_00036.png,Canny,0.0,0.39649009704589844
237,bird_00037.png,Sobel,0.17410714285714285,0.4620552062988281
237,bird_00037.png,Prewitt,0.17360889668367346,1.1281967163085938
237,bird_00037.png,Canny,0.0,0.3001689910888672
238,bird_00038.png,Sobel,0.20940290178571427,0.7967948913574219
238,bird_00038.png,Prewitt,0.2093829719387755,2.0172595977783203
238,bird_00038.png,Canny,0.0010363520408163266,0.5319118499755859
239,bird_00039.png,Sobel,0.17159598214285715,0.713348388671875
239,bird_00039.png,Prewitt,0.171875,1.1205673217773438
239,bird_00039.png,Canny,0.0,0.408172607421875
240,bird_00040.png,Sobel,0.1913265306122449,0.3743171691894531
240,bird_00040.png,Prewitt,0.18797831632653061,1.0194778442382812
240,bird_00040.png,Canny,0.0,0.31638145446777344
241,bird_00041.png,Sobel,0.14325573979591838,0.4916191101074219
241,bird_00041.png,Prewitt,0.1553531568877551,0.9646415710449219
241,bird_00041.png,Canny,0.0,0.28014183044433594
242,bird_00042.png,Sobel,0.2917530293367347,0.8299350738525391
242,bird_00042.png,Prewitt,0.2931281887755102,2.844095230102539
242,bird_00042.png,Canny,0.0,0.27370452880859375
243,bird_00043.png,Sobel,0.14552774234693877,0.7276535034179688
243,bird_00043.png,Prewitt,0.14552774234693877,1.5599727630615234
243,bird_00043.png,Canny,0.004723373724489796,0.4050731658935547
244,bird_00044.png,Sobel,0.21683673469387754,0.3826618194580078
244,bird_00044.png,Prewitt,0.21998565051020408,1.108407974243164
244,bird_00044.png,Canny,0.0,0.3077983856201172
245,bird_00045.png,Sobel,0.08454241071428571,0.30684471130371094
245,bird_00045.png,Prewitt,0.08709343112244898,0.8258819580078125
245,bird_00045.png,Canny,0.0013950892857142857,0.34356117248535156
246,bird_00046.png,Sobel,0.23196348852040816,0.5400180816650391
246,bird_00046.png,Prewitt,0.22999043367346939,1.0111331939697266
246,bird_00046.png,Canny,0.0,0.2980232238769531
247,bird_00047.png,Sobel,0.20998086734693877,0.3590583801269531
247,bird_00047.png,Prewitt,0.21043925382653061,0.9458065032958984
247,bird_00047.png,Canny,0.0,0.29730796813964844
248,bird_00048.png,Sobel,0.2725406568877551,1.2683868408203125
248,bird_00048.png,Prewitt,0.2727598852040816,1.9822120666503906
248,bird_00048.png,Canny,0.0007772640306122449,0.4413127899169922
249,bird_00049.png,Sobel,0.11838329081632654,0.3814697265625
249,bird_00049.png,Prewitt,0.11772560586734694,1.0075569152832031
249,bird_00049.png,Canny,0.0,0.4353523254394531
250,bird_00050.png,Sobel,0.257633131377551,0.8323192596435547
250,bird_00050.png,Prewitt,0.2588488520408163,2.1233558654785156
250,bird_00050.png,Canny,0.0,0.3216266632080078
251,bird_00051.png,Sobel,0.2960578762755102,0.6005764007568359
251,bird_00051.png,Prewitt,0.3000637755102041,1.313924789428711
251,bird_00051.png,Canny,0.0,0.4146099090576172
252,bird_00052.png,Sobel,0.16868622448979592,0.7102489471435547
252,bird_00052.png,Prewitt,0.17103794642857142,1.7561912536621094
252,bird_00052.png,Canny,0.0,0.3299713134765625
253,bird_00053.png,Sobel,0.17966757015306123,0.7131099700927734
253,bird_00053.png,Prewitt,0.1767578125,1.7197132110595703
253,bird_00053.png,Canny,0.0,0.23365020751953125
254,bird_00054.png,Sobel,0.18965242346938777,0.9996891021728516
254,bird_00054.png,Prewitt,0.19112723214285715,1.119852066040039
254,bird_00054.png,Canny,0.0,0.33855438232421875
255,bird_00055.png,Sobel,0.24328364158163265,0.484466552734375
255,bird_00055.png,Prewitt,0.2439014668367347,1.1355876922607422
255,bird_00055.png,Canny,0.001096141581632653,0.32210350036621094
256,bird_00056.png,Sobel,0.25936702806122447,0.3139972686767578
256,bird_00056.png,Prewitt,0.2643893494897959,1.058816909790039
256,bird_00056.png,Canny,0.0,0.30159950256347656
257,bird_00057.png,Sobel,0.20671237244897958,0.3879070281982422
257,bird_00057.png,Prewitt,0.20575573979591838,1.1832714080810547
257,bird_00057.png,Canny,0.0,0.28443336486816406
258,bird_00058.png,Sobel,0.2813097895408163,0.4730224609375
258,bird_00058.png,Prewitt,0.2814891581632653,1.7609596252441406
258,bird_00058.png,Canny,0.0026307397959183672,0.43082237243652344
259,bird_00059.png,Sobel,0.18403220663265307,0.33020973205566406
259,bird_00059.png,Prewitt,0.18311543367346939,0.8385181427001953
259,bird_00059.png,Canny,0.003667091836734694,0.30350685119628906
260,bird_00060.png,Sobel,0.18303571428571427,2.7163028717041016
260,bird_00060.png,Prewitt,0.18138153698979592,0.8020401000976562
260,bird_00060.png,Canny,0.0,0.3509521484375
261,bird_00061.png,Sobel,0.2147640306122449,0.4184246063232422
261,bird_00061.png,Prewitt,0.21464445153061223,0.8244514465332031
261,bird_00061.png,Canny,0.0,0.4093647003173828
262,bird_00062.png,Sobel,0.1722735969387755,0.35643577575683594
262,bird_00062.png,Prewitt,0.16904496173469388,0.7746219635009766
262,bird_00062.png,Canny,0.0,0.28252601623535156
263,bird_00063.png,Sobel,0.31198182397959184,0.8060932159423828
263,bird_00063.png,Prewitt,0.3147520727040816,2.2132396697998047
263,bird_00063.png,Canny,0.0,0.4565715789794922
264,bird_00064.png,Sobel,0.18373325892857142,0.3075599670410156
264,bird_00064.png,Prewitt,0.1836535395408163,0.9930133819580078
264,bird_00064.png,Canny,0.0,0.34809112548828125
265,bird_00065.png,Sobel,0.24956154336734693,0.3867149353027344
265,bird_00065.png,Prewitt,0.24884406887755103,1.6202926635742188
265,bird_00065.png,Canny,0.0016940369897959183,0.3628730773925781
266,bird_00066.png,Sobel,0.18536750637755103,0.3523826599121094
266,bird_00066.png,Prewitt,0.18769929846938777,0.7319450378417969
266,bird_00066.png,Canny,0.0,0.2620220184326172
267,bird_00067.png,Sobel,0.18118223852040816,0.5137920379638672
267,bird_00067.png,Prewitt,0.18054448341836735,0.8945465087890625
267,bird_00067.png,Canny,0.0004185267857142857,0.29659271240234375
268,bird_00068.png,Sobel,0.27070711096938777,0.3006458282470703
268,bird_00068.png,Prewitt,0.2710459183673469,0.9603500366210938
268,bird_00068.png,Canny,0.0,0.3261566162109375
269,bird_00069.png,Sobel,0.2655652104591837,0.3039836883544922
269,bird_00069.png,Prewitt,0.26413026147959184,1.5106201171875
269,bird_00069.png,Canny,0.0,0.5159378051757812
270,bird_00070.png,Sobel,0.11920041454081633,0.9620189666748047
270,bird_00070.png,Prewitt,0.11969866071428571,1.9824504852294922
270,bird_00070.png,Canny,0.0007573341836734694,0.3829002380371094
271,bird_00071.png,Sobel,0.2543247767857143,0.32711029052734375
271,bird_00071.png,Prewitt,0.25143494897959184,0.7684230804443359
271,bird_00071.png,Canny,0.0,0.3497600555419922
272,bird_00072.png,Sobel,0.15599091198979592,0.3521442413330078
272,bird_00072.png,Prewitt,0.15798389668367346,1.3437271118164062
272,bird_00072.png,Canny,0.0,0.48351287841796875
273,bird_00073.png,Sobel,0.20262675382653061,1.1904239654541016
273,bird_00073.png,Prewitt,0.2022082270408163,2.119779586791992
273,bird_00073.png,Canny,0.0,0.31375885009765625
274,bird_00074.png,Sobel,0.26516661352040816,0.2884864807128906
274,bird_00074.png,Prewitt,0.26363201530612246,0.7207393646240234
274,bird_00074.png,Canny,0.0,0.3058910369873047
275,bird_00075.png,Sobel,0.25386639030612246,0.36263465881347656
275,bird_00075.png,Prewitt,0.2619579081632653,1.5752315521240234
275,bird_00075.png,Canny,0.0,0.48279762268066406
276,bird_00076.png,Sobel,0.2294323979591837,0.5784034729003906
276,bird_00076.png,Prewitt,0.2290935905612245,1.7554759979248047
276,bird_00076.png,Canny,0.0018734056122448979,0.35190582275390625
277,bird_00077.png,Sobel,0.23652742346938777,0.4601478576660156
277,bird_00077.png,Prewitt,0.23561065051020408,0.9791851043701172
277,bird_00077.png,Canny,0.0,0.3104209899902344
278,bird_00078.png,Sobel,0.23740433673469388,0.3032684326171875
278,bird_00078.png,Prewitt,0.2386798469387755,0.7677078247070312
278,bird_00078.png,Canny,0.0027702487244897957,0.2982616424560547
279,bird_00079.png,Sobel,0.17936862244897958,0.3077983856201172
279,bird_00079.png,Prewitt,0.1787109375,1.2481212615966797
279,bird_00079.png,Canny,0.0,0.42366981506347656
280,bird_00080.png,Sobel,0.3189174107142857,0.46539306640625
280,bird_00080.png,Prewitt,0.318538743622449,1.1463165283203125
280,bird_00080.png,Canny,0.0,0.4019737243652344
281,bird_00081.png,Sobel,0.18492904974489796,0.5033016204833984
281,bird_00081.png,Prewitt,0.18638392857142858,1.2905597686767578
281,bird_00081.png,Canny,0.0,0.34117698669433594
282,bird_00082.png,Sobel,0.2421875,0.4291534423828125
282,bird_00082.png,Prewitt,0.24198820153061223,1.214742660522461
282,bird_00082.png,Canny,0.0,0.2586841583251953
283,bird_00083.png,Sobel,0.1220703125,0.4024505615234375
283,bird_00083.png,Prewitt,0.12045599489795919,1.1413097381591797
283,bird_00083.png,Canny,0.0,0.4119873046875
284,bird_00084.png,Sobel,0.23796237244897958,0.667572021484375
284,bird_00084.png,Prewitt,0.23830117984693877,1.3196468353271484
284,bird_00084.png,Canny,0.0,0.7529258728027344
285,bird_00085.png,Sobel,0.2690330038265306,0.286102294921875
285,bird_00085.png,Prewitt,0.26845503826530615,1.352548599243164
285,bird_00085.png,Canny,0.0,0.2620220184326172
286,bird_00086.png,Sobel,0.27676578443877553,0.2644062042236328
286,bird_00086.png,Prewitt,0.2776426977040816,0.9748935699462891
286,bird_00086.png,Canny,0.0028300382653061226,0.3426074981689453
287,bird_00087.png,Sobel,0.1757214604591837,0.28133392333984375
287,bird_00087.png,Prewitt,0.17536272321428573,0.6659030914306641
287,bird_00087.png,Canny,0.005361128826530612,0.27298927307128906
288,bird_00088.png,Sobel,0.17853156887755103,0.28324127197265625
288,bird_00088.png,Prewitt,0.1758609693877551,0.8172988891601562
288,bird_00088.png,Canny,0.00412547831632653,0.25272369384765625
289,bird_00089.png,Sobel,0.1985809948979592,0.4107952117919922
289,bird_00089.png,Prewitt,0.20017538265306123,1.3890266418457031
289,bird_00089.png,Canny,0.0,0.2529621124267578
290,bird_00090.png,Sobel,0.15328045280612246,0.32782554626464844
290,bird_00090.png,Prewitt,0.15302136479591838,1.3003349304199219
290,bird_00090.png,Canny,0.0,0.3414154052734375
291,bird_00091.png,Sobel,0.2639309630102041,0.7665157318115234
291,bird_00091.png,Prewitt,0.2631736288265306,1.1005401611328125
291,bird_00091.png,Canny,0.0,0.28014183044433594
292,bird_00092.png,Sobel,0.3312938456632653,0.5195140838623047
292,bird_00092.png,Prewitt,0.33510044642857145,0.7328987121582031
292,bird_00092.png,Canny,0.0,0.2486705780029297
293,bird_00093.png,Sobel,0.14060507015306123,1.1134147644042969
293,bird_00093.png,Prewitt,0.14158163265306123,1.1909008026123047
293,bird_00093.png,Canny,0.0,0.3952980041503906
294,bird_00094.png,Sobel,0.1456672512755102,0.4496574401855469
294,bird_00094.png,Prewitt,0.14592633928571427,1.1339187622070312
294,bird_00094.png,Canny,0.0,0.2532005310058594
295,bird_00095.png,Sobel,0.15852200255102042,0.5719661712646484
295,bird_00095.png,Prewitt,0.16101323341836735,1.0650157928466797
295,bird_00095.png,Canny,0.0,0.3037452697753906
296,bird_00096.png,Sobel,0.12812898596938777,0.4611015319824219
296,bird_00096.png,Prewitt,0.1277702487244898,1.1324882507324219
296,bird_00096.png,Canny,0.0,0.37598609924316406
297,bird_00097.png,Sobel,0.20902423469387754,0.7085800170898438
297,bird_00097.png,Prewitt,0.20260682397959184,1.4727115631103516
297,bird_00097.png,Canny,0.0,0.41031837463378906
298,bird_00098.png,Sobel,0.14435188137755103,0.47588348388671875
298,bird_00098.png,Prewitt,0.14287707270408162,1.4965534210205078
298,bird_00098.png,Canny,0.0,0.4355907440185547
299,bird_00099.png,Sobel,0.31857860331632654,0.3485679626464844
299,bird_00099.png,Prewitt,0.3181999362244898,0.8180141448974609
299,bird_00099.png,Canny,0.0,0.27179718017578125
300,cat_00000.png,Sobel,0.17633928571428573,0.30684471130371094
300,cat_00000.png,Prewitt,0.17550223214285715,0.6775856018066406
300,cat_00000.png,Canny,0.0,0.3342628479003906
301,cat_00001.png,Sobel,0.17024075255102042,0.3197193145751953
301,cat_00001.png,Prewitt,0.16920440051020408,2.08282470703125
301,cat_00001.png,Canny,0.0,0.3161430358886719
302,cat_00002.png,Sobel,0.12288743622448979,0.3829002380371094
302,cat_00002.png,Prewitt,0.12364477040816327,1.2822151184082031
302,cat_00002.png,Canny,0.0,0.2970695495605469
303,cat_00003.png,Sobel,0.18626434948979592,0.6644725799560547
303,cat_00003.png,Prewitt,0.19583067602040816,1.2001991271972656
303,cat_00003.png,Canny,0.0,0.28634071350097656
304,cat_00004.png,Sobel,0.29920679209183676,0.35452842712402344
304,cat_00004.png,Prewitt,0.30408960459183676,0.8859634399414062
304,cat_00004.png,Canny,0.0,0.24247169494628906
305,cat_00005.png,Sobel,0.21599968112244897,1.039266586303711
305,cat_00005.png,Prewitt,0.21797273596938777,0.9653568267822266
305,cat_00005.png,Canny,0.0,0.3750324249267578
306,cat_00006.png,Sobel,0.23132573341836735,0.4189014434814453
306,cat_00006.png,Prewitt,0.23212292729591838,0.7803440093994141
306,cat_00006.png,Canny,0.0006377551020408163,0.30040740966796875
307,cat_00007.png,Sobel,0.19772401147959184,0.9160041809082031
307,cat_00007.png,Prewitt,0.19698660714285715,1.1932849884033203
307,cat_00007.png,Canny,0.0,0.29087066650390625
308,cat_00008.png,Sobel,0.24338329081632654,0.2925395965576172
308,cat_00008.png,Prewitt,0.24629304846938777,0.9784698486328125
308,cat_00008.png,Canny,0.001136001275510204,0.6237030029296875
309,cat_00009.png,Sobel,0.2391780931122449,0.5199909210205078
309,cat_00009.png,Prewitt,0.23774314413265307,1.283884048461914
309,cat_00009.png,Canny,0.0,0.4482269287109375
310,cat_00010.png,Sobel,0.24944196428571427,0.6558895111083984
310,cat_00010.png,Prewitt,0.24866470025510204,0.7810592651367188
310,cat_00010.png,Canny,0.002690529336734694,0.3294944763183594
311,cat_00011.png,Sobel,0.27748325892857145,0.7178783416748047
311,cat_00011.png,Prewitt,0.27168367346938777,1.2276172637939453
311,cat_00011.png,Canny,0.0,0.25653839111328125
312,cat_00012.png,Sobel,0.2418486926020408,0.3542900085449219
312,cat_00012.png,Prewitt,0.23848054846938777,1.2195110321044922
312,cat_00012.png,Canny,0.0,0.2760887145996094
313,cat_00013.png,Sobel,0.17460538903061223,1.0464191436767578
313,cat_00013.png,Prewitt,0.17305086096938777,1.2836456298828125
313,cat_00013.png,Canny,0.0,0.35190582275390625
314,cat_00014.png,Sobel,0.1369579081632653,0.51116943359375
314,cat_00014.png,Prewitt,0.1374561543367347,1.1441707611083984
314,cat_00014.png,Canny,0.0,0.29015541076660156
315,cat_00015.png,Sobel,0.20155054209183673,0.3314018249511719
315,cat_00015.png,Prewitt,0.20021524234693877,0.70953369140625
315,cat_00015.png,Canny,0.0,0.23436546325683594
316,cat_00016.png,Sobel,0.29203204719387754,0.26702880859375
316,cat_00016.png,Prewitt,0.2823062818877551,0.67138671875
316,cat_00016.png,Canny,0.0,0.25200843811035156
317,cat_00017.png,Sobel,0.22213807397959184,0.7257461547851562
317,cat_00017.png,Prewitt,0.2158801020408163,1.016378402709961
317,cat_00017.png,Canny,0.0,0.34618377685546875
318,cat_00018.png,Sobel,0.22610411352040816,0.4546642303466797
318,cat_00018.png,Prewitt,0.22668207908163265,0.6759166717529297
318,cat_00018.png,Canny,0.0,0.24652481079101562
319,cat_00019.png,Sobel,0.1936981823979592,0.27489662170410156
319,cat_00019.png,Prewitt,0.1931999362244898,0.6606578826904297
319,cat_00019.png,Canny,0.0012755102040816326,0.3592967987060547
320,cat_00020.png,Sobel,0.1685467155612245,0.3590583801269531
320,cat_00020.png,Prewitt,0.16884566326530612,0.6892681121826172
320,cat_00020.png,Canny,0.0,0.29659271240234375
321,cat_00021.png,Sobel,0.18373325892857142,0.5791187286376953
321,cat_00021.png,Prewitt,0.18395248724489796,1.291513442993164
321,cat_00021.png,Canny,0.001136001275510204,0.3376007080078125
322,cat_00022.png,Sobel,0.20637356505102042,1.1382102966308594
322,cat_00022.png,Prewitt,0.20577566964285715,1.2364387512207031
322,cat_00022.png,Canny,0.0004982461734693878,0.4191398620605469
323,cat_00023.png,Sobel,0.2425263073979592,0.3018379211425781
323,cat_00023.png,Prewitt,0.23762356505102042,0.7023811340332031
323,cat_00023.png,Canny,0.0,0.33926963806152344
324,cat_00024.png,Sobel,0.2252471301020408,0.32973289489746094
324,cat_00024.png,Prewitt,0.22576530612244897,0.93841552734375
324,cat_00024.png,Canny,0.0,0.2789497375488281
325,cat_00025.png,Sobel,0.24166932397959184,0.5376338958740234
325,cat_00025.png,Prewitt,0.24378188775510204,1.150369644165039
325,cat_00025.png,Canny,0.0,0.4661083221435547
326,cat_00026.png,Sobel,0.07864317602040816,1.1103153228759766
326,cat_00026.png,Prewitt,0.07824457908163265,1.24359130859375
326,cat_00026.png,Canny,0.0002192283163265306,0.4189014434814453
327,cat_00027.png,Sobel,0.17891023596938777,0.6170272827148438
327,cat_00027.png,Prewitt,0.1787707270408163,1.1670589447021484
327,cat_00027.png,Canny,0.0014748086734693877,0.3333091735839844
328,cat_00028.png,Sobel,0.269351881377551,0.6074905395507812
328,cat_00028.png,Prewitt,0.27505181760204084,1.142263412475586
328,cat_00028.png,Canny,0.0012755102040816326,0.3376007080078125
329,cat_00029.png,Sobel,0.18572624362244897,0.5970001220703125
329,cat_00029.png,Prewitt,0.17926897321428573,1.1334419250488281
329,cat_00029.png,Canny,0.0,0.3428459167480469
330,cat_00030.png,Sobel,0.1835339604591837,0.6699562072753906
330,cat_00030.png,Prewitt,0.18720105229591838,1.361846923828125
330,cat_00030.png,Canny,0.0,0.40411949157714844
331,cat_00031.png,Sobel,0.1602160395408163,0.5934238433837891
331,cat_00031.png,Prewitt,0.16328523596938777,1.1553764343261719
331,cat_00031.png,Canny,0.0030691964285714285,0.3151893615722656
332,cat_00032.png,Sobel,0.33559869260204084,0.6475448608398438
332,cat_00032.png,Prewitt,0.3377311862244898,1.1730194091796875
332,cat_00032.png,Canny,0.0,0.30350685119628906
333,cat_00033.png,Sobel,0.27188297193877553,0.6270408630371094
333,cat_00033.png,Prewitt,0.26466836734693877,1.1036396026611328
333,cat_00033.png,Canny,0.0,0.3376007080078125
334,cat_00034.png,Sobel,0.1731903698979592,0.7154941558837891
334,cat_00034.png,Prewitt,0.17265226403061223,1.2145042419433594
334,cat_00034.png,Canny,0.0,0.3159046173095703
335,cat_00035.png,Sobel,0.10770089285714286,0.6082057952880859
335,cat_00035.png,Prewitt,0.10955436862244898,1.3682842254638672
335,cat_00035.png,Canny,0.0,0.3268718719482422
336,cat_00036.png,Sobel,0.20170998086734693,0.6010532379150391
336,cat_00036.png,Prewitt,0.2012316645408163,1.1305809020996094
336,cat_00036.png,Canny,0.005301339285714286,0.5326271057128906
337,cat_00037.png,Sobel,0.20202885841836735,0.8404254913330078
337,cat_00037.png,Prewitt,0.20182955994897958,1.316070556640625
337,cat_00037.png,Canny,0.002810108418367347,0.4220008850097656
338,cat_00038.png,Sobel,0.2842394770408163,0.6349086761474609
338,cat_00038.png,Prewitt,0.28390066964285715,1.1570453643798828
338,cat_00038.png,Canny,0.0,0.33211708068847656
339,cat_00039.png,Sobel,0.1454480229591837,0.6060600280761719
339,cat_00039.png,Prewitt,0.14885602678571427,1.1556148529052734
339,cat_00039.png,Canny,0.0,0.2732276916503906
340,cat_00040.png,Sobel,0.25986527423469385,0.5819797515869141
340,cat_00040.png,Prewitt,0.2603037308673469,1.1606216430664062
340,cat_00040.png,Canny,0.0,0.6129741668701172
341,cat_00041.png,Sobel,0.2705875318877551,0.6527900695800781
341,cat_00041.png,Prewitt,0.2734375,1.1031627655029297
341,cat_00041.png,Canny,0.0,0.35762786865234375
342,cat_00042.png,Sobel,0.2639708227040816,0.5629062652587891
342,cat_00042.png,Prewitt,0.26271524234693877,1.2738704681396484
342,cat_00042.png,Canny,0.0006576849489795918,0.3695487976074219
343,cat_00043.png,Sobel,0.24228714923469388,0.5974769592285156
343,cat_00043.png,Prewitt,0.24850526147959184,1.140594482421875
343,cat_00043.png,Canny,0.0,0.33402442932128906
344,cat_00044.png,Sobel,0.16623485331632654,0.6253719329833984
344,cat_00044.png,Prewitt,0.1659558354591837,1.1174678802490234
344,cat_00044.png,Canny,0.004803093112244898,0.3974437713623047
345,cat_00045.png,Sobel,0.20286591198979592,0.6053447723388672
345,cat_00045.png,Prewitt,0.20316485969387754,1.0976791381835938
345,cat_00045.png,Canny,0.003248565051020408,0.3600120544433594
346,cat_00046.png,Sobel,0.21095742984693877,0.6504058837890625
346,cat_00046.png,Prewitt,0.21275111607142858,1.2149810791015625
346,cat_00046.png,Canny,0.002730389030612245,0.3857612609863281
347,cat_00047.png,Sobel,0.254703443877551,0.5369186401367188
347,cat_00047.png,Prewitt,0.25687579719387754,1.2028217315673828
347,cat_00047.png,Canny,0.0007971938775510204,0.293731689453125
348,cat_00048.png,Sobel,0.26729910714285715,0.7967948913574219
348,cat_00048.png,Prewitt,0.26747847576530615,1.0647773742675781
348,cat_00048.png,Canny,0.0009566326530612245,0.4742145538330078
349,cat_00049.png,Sobel,0.21635841836734693,0.659942626953125
349,cat_00049.png,Prewitt,0.21751434948979592,1.0881423950195312
349,cat_00049.png,Canny,0.0,0.4284381866455078
350,cat_00050.png,Sobel,0.14329559948979592,0.5922317504882812
350,cat_00050.png,Prewitt,0.14674346301020408,1.2218952178955078
350,cat_00050.png,Canny,0.0,0.3364086151123047
351,cat_00051.png,Sobel,0.15280213647959184,0.5838871002197266
351,cat_00051.png,Prewitt,0.1538982780612245,1.146078109741211
351,cat_00051.png,Canny,0.0020926339285714285,0.34737586975097656
352,cat_00052.png,Sobel,0.25550063775510207,0.8022785186767578
352,cat_00052.png,Prewitt,0.2557995854591837,1.3093948364257812
352,cat_00052.png,Canny,0.0,0.35834312438964844
353,cat_00053.png,Sobel,0.20828683035714285,0.5936622619628906
353,cat_00053.png,Prewitt,0.2089245854591837,1.3186931610107422
353,cat_00053.png,Canny,0.001753826530612245,0.27751922607421875
354,cat_00054.png,Sobel,0.22156010841836735,0.5640983581542969
354,cat_00054.png,Prewitt,0.21827168367346939,1.0459423065185547
354,cat_00054.png,Canny,0.0,0.28061866760253906
355,cat_00055.png,Sobel,0.18738042091836735,0.5681514739990234
355,cat_00055.png,Prewitt,0.19248246173469388,1.3353824615478516
355,cat_00055.png,Canny,0.00023915816326530612,0.34308433532714844
356,cat_00056.png,Sobel,0.19606983418367346,0.5936622619628906
356,cat_00056.png,Prewitt,0.19447544642857142,1.1441707611083984
356,cat_00056.png,Canny,0.0,0.25177001953125
357,cat_00057.png,Sobel,0.27383609693877553,0.5486011505126953
357,cat_00057.png,Prewitt,0.2819076849489796,1.13677978515625
357,cat_00057.png,Canny,0.0010762117346938774,0.36597251892089844
358,cat_00058.png,Sobel,0.23433514030612246,0.5965232849121094
358,cat_00058.png,Prewitt,0.2393176020408163,1.1439323425292969
358,cat_00058.png,Canny,0.0,0.3159046173095703
359,cat_00059.png,Sobel,0.26951132015306123,0.7352828979492188
359,cat_00059.png,Prewitt,0.2690529336734694,1.1630058288574219
359,cat_00059.png,Canny,0.0,0.3330707550048828
360,cat_00060.png,Sobel,0.17444595025510204,0.6136894226074219
360,cat_00060.png,Prewitt,0.17478475765306123,1.1525154113769531
360,cat_00060.png,Canny,0.0013950892857142857,0.3349781036376953
361,cat_00061.png,Sobel,0.24619339923469388,0.5309581756591797
361,cat_00061.png,Prewitt,0.24364237882653061,1.1463165283203125
361,cat_00061.png,Canny,0.0013950892857142857,0.270843505859375
362,cat_00062.png,Sobel,0.2873485331632653,0.5033016204833984
362,cat_00062.png,Prewitt,0.28146922831632654,1.1246204376220703
362,cat_00062.png,Canny,0.0,0.3323554992675781
363,cat_00063.png,Sobel,0.30113998724489793,0.7262229919433594
363,cat_00063.png,Prewitt,0.3004823022959184,1.22833251953125
363,cat_00063.png,Canny,0.0,0.2849102020263672
364,cat_00064.png,Sobel,0.2455157844387755,0.6740093231201172
364,cat_00064.png,Prewitt,0.2438018176020408,1.1105537414550781
364,cat_00064.png,Canny,0.0,0.2543926239013672
365,cat_00065.png,Sobel,0.15330038265306123,0.5619525909423828
365,cat_00065.png,Prewitt,0.14453125,1.2636184692382812
365,cat_00065.png,Canny,0.0,0.35762786865234375
366,cat_00066.png,Sobel,0.3080357142857143,0.6241798400878906
366,cat_00066.png,Prewitt,0.3076769770408163,1.138925552368164
366,cat_00066.png,Canny,0.0006576849489795918,0.2894401550292969
367,cat_00067.png,Sobel,0.2224968112244898,0.6058216094970703
367,cat_00067.png,Prewitt,0.22319435586734693,1.1706352233886719
367,cat_00067.png,Canny,0.0,0.3464221954345703
368,cat_00068.png,Sobel,0.26795679209183676,0.606536865234375
368,cat_00068.png,Prewitt,0.266780931122449,1.2202262878417969
368,cat_00068.png,Canny,0.0,0.27441978454589844
369,cat_00069.png,Sobel,0.3100685586734694,0.6945133209228516
369,cat_00069.png,Prewitt,0.3073580994897959,1.306772232055664
369,cat_00069.png,Canny,0.0,0.2837181091308594
370,cat_00070.png,Sobel,0.3061623086734694,0.5664825439453125
370,cat_00070.png,Prewitt,0.3022361288265306,1.1255741119384766
370,cat_00070.png,Canny,0.0,0.2963542938232422
371,cat_00071.png,Sobel,0.26851482780612246,0.6978511810302734
371,cat_00071.png,Prewitt,0.26694036989795916,1.2557506561279297
371,cat_00071.png,Canny,0.0,0.33974647521972656
372,cat_00072.png,Sobel,0.2873684630102041,0.5793571472167969
372,cat_00072.png,Prewitt,0.28830516581632654,1.2998580932617188
372,cat_00072.png,Canny,0.0015146683673469387,0.4737377166748047
373,cat_00073.png,Sobel,0.21137595663265307,0.63323974609375
373,cat_00073.png,Prewitt,0.2132294323979592,1.0802745819091797
373,cat_00073.png,Canny,0.0,0.3104209899902344
374,cat_00074.png,Sobel,0.30564413265306123,0.598907470703125
374,cat_00074.png,Prewitt,0.31002869897959184,1.0902881622314453
374,cat_00074.png,Canny,0.0,0.3180503845214844
375,cat_00075.png,Sobel,0.3127989477040816,0.5772113800048828
375,cat_00075.png,Prewitt,0.31050701530612246,1.0688304901123047
375,cat_00075.png,Canny,0.0,0.3418922424316406
376,cat_00076.png,Sobel,0.3055444834183674,0.5767345428466797
376,cat_00076.png,Prewitt,0.3074976084183674,1.1262893676757812
376,cat_00076.png,Canny,0.0,0.23651123046875
377,cat_00077.png,Sobel,0.19921875,0.5240440368652344
377,cat_00077.png,Prewitt,0.19889987244897958,1.001596450805664
377,cat_00077.png,Canny,0.0,0.3333091735839844
378,cat_00078.png,Sobel,0.24709024234693877,0.5669593811035156
378,cat_00078.png,Prewitt,0.24455915178571427,1.1134147644042969
